,file_path,length,label
157,TRAIN16k/HQTV_a0577.WAV,119001,
158,TRAIN16k/NCC_b0313.WAV,118893,
159,TRAIN16k/PNV_a0358.WAV,118881,
160,TRAIN16k/BWC_a0264.WAV,118712,
161,TRAIN16k/YDCK_b0487.WAV,118560,
162,TRAIN16k/PNV_a0487.WAV,118492,
163,TRAIN16k/RRBI_a0380.WAV,118483,
164,TRAIN16k/BWC_a0191.WAV,118472,
165,TRAIN16k/NCC_b0397.WAV,118400,
166,TRAIN16k/MBMPS_b0487.WAV,118400,
167,TRAIN16k/YDCK_a0570.WAV,118400,
168,TRAIN16k/LXC_a0481.WAV,118251,
169,TRAIN16k/ABA_b0397.WAV,118240,
170,TRAIN16k/ERMS_a0106.WAV,118233,
171,TRAIN16k/MBMPS_a0407.WAV,118080,
172,TRAIN16k/YDCK_a0380.WAV,117962,
173,TRAIN16k/YBAA_b0076.WAV,117743,
174,TRAIN16k/NCC_b0384.WAV,117600,
175,TRAIN16k/HQTV_b0421.WAV,117455,
176,TRAIN16k/YDCK_a0366.WAV,117440,
177,TRAIN16k/EBVS_a0588.WAV,117349,
178,TRAIN16k/HQTV_b0407.WAV,117314,
179,TRAIN16k/LXC_b0347.WAV,117294,
180,TRAIN16k/BWC_a0358.WAV,117258,
181,TRAIN16k/LXC_b0487.WAV,117232,
182,TRAIN16k/ERMS_a0298.WAV,117156,
183,TRAIN16k/EBVS_a0212.WAV,117147,
184,TRAIN16k/NCC_b0347.WAV,117120,
185,TRAIN16k/LXC_b0498.WAV,117118,
186,TRAIN16k/NCC_a0298.WAV,116993,
187,TRAIN16k/EBVS_a0366.WAV,116809,
188,TRAIN16k/YDCK_b0374.WAV,116761,
189,TRAIN16k/PNV_b0496.WAV,116675,
190,TRAIN16k/BWC_a0208.WAV,116640,
191,TRAIN16k/HKK_a0298.WAV,116640,
192,TRAIN16k/HQTV_b0374.WAV,116600,
193,TRAIN16k/YBAA_a0543.WAV,116438,
194,TRAIN16k/ERMS_b0460.WAV,116352,
195,TRAIN16k/YBAA_b0482.WAV,116188,
196,TRAIN16k/ERMS_b0290.WAV,116147,
197,TRAIN16k/MBMPS_b0263.WAV,116100,
198,TRAIN16k/PNV_b0478.WAV,116087,
199,TRAIN16k/ABA_b0374.WAV,116083,
200,TRAIN16k/ERMS_a0299.WAV,116036,
201,TRAIN16k/HKK_a0487.WAV,116002,
202,TRAIN16k/RRBI_b0407.WAV,116000,
203,TRAIN16k/NCC_b0533.WAV,116000,
204,TRAIN16k/EBVS_a0573.WAV,115877,
205,TRAIN16k/YBAA_b0293.WAV,115840,
206,TRAIN16k/ERMS_b0420.WAV,115778,
207,TRAIN16k/ERMS_a0303.WAV,115716,
208,TRAIN16k/BWC_a0246.WAV,115693,
209,TRAIN16k/BWC_a0312.WAV,115680,
210,TRAIN16k/YBAA_b0492.WAV,115496,
211,TRAIN16k/YDCK_b0397.WAV,115475,
212,TRAIN16k/YBAA_a0503.WAV,115393,
213,TRAIN16k/LXC_b0397.WAV,115271,
214,TRAIN16k/LXC_b0447.WAV,115214,
215,TRAIN16k/YBAA_a0525.WAV,115067,
216,TRAIN16k/MBMPS_b0048.WAV,115047,
217,TRAIN16k/EBVS_a0254.WAV,115003,
218,TRAIN16k/YBAA_b0191.WAV,114998,
219,TRAIN16k/MBMPS_a0186.WAV,114946,
220,TRAIN16k/PNV_b0379.WAV,114903,
221,TRAIN16k/ABA_b0439.WAV,114880,
222,TRAIN16k/BWC_a0398.WAV,114828,
223,TRAIN16k/ABA_b0190.WAV,114689,
224,TRAIN16k/ERMS_a0588.WAV,114658,
225,TRAIN16k/ERMS_b0201.WAV,114587,
226,TRAIN16k/ABA_a0022.WAV,114567,
227,TRAIN16k/THV_b0520.WAV,114560,
228,TRAIN16k/MBMPS_a0324.WAV,114497,
229,TRAIN16k/HQTV_a0347.WAV,114240,
230,TRAIN16k/YDCK_a0581.WAV,114240,
231,TRAIN16k/MBMPS_a0398.WAV,114240,
232,TRAIN16k/LXC_b0483.WAV,114210,
233,TRAIN16k/PNV_b0482.WAV,114201,
234,TRAIN16k/ABA_a0139.WAV,114130,
235,TRAIN16k/HQTV_b0323.WAV,114080,
236,TRAIN16k/THV_b0487.WAV,114080,
237,TRAIN16k/HQTV_b0204.WAV,114080,
238,TRAIN16k/MBMPS_b0090.WAV,114080,
239,TRAIN16k/EBVS_a0517.WAV,114047,
240,TRAIN16k/MBMPS_a0149.WAV,114040,
241,TRAIN16k/NCC_a0487.WAV,114036,
242,TRAIN16k/NCC_b0190.WAV,113917,
243,TRAIN16k/BWC_a0327.WAV,113630,
244,TRAIN16k/MBMPS_a0157.WAV,113589,
245,TRAIN16k/ABA_a0366.WAV,113542,
246,TRAIN16k/LXC_a0525.WAV,113537,
247,TRAIN16k/LXC_b0174.WAV,113442,
248,TRAIN16k/ERMS_b0098.WAV,113423,
249,TRAIN16k/MBMPS_a0245.WAV,113390,
250,TRAIN16k/NCC_b0496.WAV,113280,
251,TRAIN16k/ERMS_a0561.WAV,113280,
252,TRAIN16k/HQTV_a0022.WAV,112960,
253,TRAIN16k/ABA_b0496.WAV,112951,
254,TRAIN16k/ERMS_a0208.WAV,112886,
255,TRAIN16k/BWC_a0051.WAV,112850,
256,TRAIN16k/BWC_b0439.WAV,112820,
257,TRAIN16k/BWC_a0147.WAV,112816,
258,TRAIN16k/MBMPS_a0032.WAV,112800,
259,TRAIN16k/YDCK_a0212.WAV,112724,
260,TRAIN16k/EBVS_a0543.WAV,112561,
261,TRAIN16k/NCC_b0513.WAV,112511,
262,TRAIN16k/LXC_a0471.WAV,112471,
263,TRAIN16k/NCC_b0090.WAV,112366,
264,TRAIN16k/MBMPS_b0409.WAV,112342,
265,TRAIN16k/BWC_a0139.WAV,112335,
266,TRAIN16k/LXC_a0483.WAV,112330,
267,TRAIN16k/YBAA_a0219.WAV,112320,
268,TRAIN16k/YBAA_a0481.WAV,112216,
269,TRAIN16k/MBMPS_a0402.WAV,112160,
270,TRAIN16k/ERMS_a0387.WAV,112160,
271,TRAIN16k/BWC_a0410.WAV,112095,
272,TRAIN16k/BWC_a0430.WAV,112080,
273,TRAIN16k/NCC_b0409.WAV,112000,
274,TRAIN16k/HQTV_a0298.WAV,111999,
275,TRAIN16k/ABA_a0577.WAV,111999,
276,TRAIN16k/YDCK_b0453.WAV,111923,
277,TRAIN16k/HKK_b0384.WAV,111922,
278,TRAIN16k/MBMPS_a0238.WAV,111887,
279,TRAIN16k/RRBI_b0533.WAV,111840,
280,TRAIN16k/PNV_a0525.WAV,111821,
281,TRAIN16k/EBVS_a0319.WAV,111749,
282,TRAIN16k/HKK_b0480.WAV,111706,
283,TRAIN16k/RRBI_b0403.WAV,111694,
284,TRAIN16k/ABA_b0460.WAV,111685,
285,TRAIN16k/YDCK_b0479.WAV,111680,
286,TRAIN16k/BWC_a0027.WAV,111658,
287,TRAIN16k/MBMPS_a0487.WAV,111644,
288,TRAIN16k/HQTV_a0538.WAV,111585,
289,TRAIN16k/PNV_b0483.WAV,111585,
290,TRAIN16k/HQTV_b0292.WAV,111532,
291,TRAIN16k/EBVS_a0017.WAV,111524,
292,TRAIN16k/YDCK_b0427.WAV,111520,
293,TRAIN16k/MBMPS_a0055.WAV,111507,
294,TRAIN16k/BWC_a0217.WAV,111502,
295,TRAIN16k/LXC_a0327.WAV,111490,
296,TRAIN16k/YBAA_a0153.WAV,111478,
297,TRAIN16k/PNV_a0347.WAV,111437,
298,TRAIN16k/MBMPS_a0524.WAV,111426,
299,TRAIN16k/LXC_b0204.WAV,111360,
300,TRAIN16k/PNV_a0408.WAV,111276,
301,TRAIN16k/PNV_a0531.WAV,111204,
302,TRAIN16k/ABA_a0106.WAV,111199,
303,TRAIN16k/MBMPS_a0358.WAV,111121,
304,TRAIN16k/YDCK_a0347.WAV,111110,
305,TRAIN16k/HKK_b0201.WAV,111101,
306,TRAIN16k/PNV_a0569.WAV,111074,
307,TRAIN16k/YDCK_a0569.WAV,111040,
308,TRAIN16k/ABA_a0375.WAV,111040,
309,TRAIN16k/YDCK_b0516.WAV,111040,
310,TRAIN16k/YBAA_b0479.WAV,111009,
311,TRAIN16k/RRBI_b0439.WAV,110880,
312,TRAIN16k/YBAA_a0084.WAV,110880,
313,TRAIN16k/BWC_a0269.WAV,110859,
314,TRAIN16k/MBMPS_a0159.WAV,110841,
315,TRAIN16k/ERMS_b0480.WAV,110834,
316,TRAIN16k/LXC_a0507.WAV,110826,
317,TRAIN16k/PNV_b0403.WAV,110813,
318,TRAIN16k/YDCK_b0439.WAV,110775,
319,TRAIN16k/YBAA_b0374.WAV,110733,
320,TRAIN16k/YBAA_a0487.WAV,110720,
321,TRAIN16k/HKK_b0487.WAV,110619,
322,TRAIN16k/LXC_a0479.WAV,110584,
323,TRAIN16k/YDCK_b0403.WAV,110560,
324,TRAIN16k/YDCK_a0531.WAV,110560,
325,TRAIN16k/YBAA_b0496.WAV,110518,
326,TRAIN16k/BWC_a0305.WAV,110419,
327,TRAIN16k/ERMS_b0498.WAV,110367,
328,TRAIN16k/BWC_a0543.WAV,110363,
329,TRAIN16k/BWC_a0285.WAV,110358,
330,TRAIN16k/HKK_a0398.WAV,110297,
331,TRAIN16k/PNV_a0298.WAV,110296,
332,TRAIN16k/MBMPS_a0106.WAV,110293,
333,TRAIN16k/RRBI_b0479.WAV,110240,
334,TRAIN16k/YDCK_a0139.WAV,110189,
335,TRAIN16k/NCC_b0478.WAV,110080,
336,TRAIN16k/MBMPS_a0319.WAV,110080,
337,TRAIN16k/ERMS_a0570.WAV,110080,
338,TRAIN16k/EBVS_b0358.WAV,110020,
339,TRAIN16k/ABA_a0487.WAV,110019,
340,TRAIN16k/EBVS_a0375.WAV,110000,
341,TRAIN16k/SKA_a0407.WAV,109936,
342,TRAIN16k/THV_b0524.WAV,109920,
343,TRAIN16k/EBVS_a0084.WAV,109913,
344,TRAIN16k/MBMPS_a0139.WAV,109881,
345,TRAIN16k/EBVS_b0125.WAV,109854,
346,TRAIN16k/PNV_a0312.WAV,109782,
347,TRAIN16k/MBMPS_a0531.WAV,109760,
348,TRAIN16k/MBMPS_b0482.WAV,109649,
349,TRAIN16k/EBVS_a0411.WAV,109639,
350,TRAIN16k/NCC_a0422.WAV,109613,
351,TRAIN16k/EBVS_a0097.WAV,109603,
352,TRAIN16k/ERMS_b0188.WAV,109548,
353,TRAIN16k/YBAA_b0439.WAV,109440,
354,TRAIN16k/YDCK_a0402.WAV,109440,
355,TRAIN16k/RRBI_b0397.WAV,109440,
356,TRAIN16k/LXC_b0513.WAV,109422,
357,TRAIN16k/PNV_b0447.WAV,109417,
358,TRAIN16k/MBMPS_b0252.WAV,109408,
359,TRAIN16k/YDCK_a0023.WAV,109405,
360,TRAIN16k/ABA_a0023.WAV,109376,
361,TRAIN16k/BWC_a0408.WAV,109360,
362,TRAIN16k/LXC_a0477.WAV,109347,
363,TRAIN16k/ABA_b0520.WAV,109328,
364,TRAIN16k/YDCK_b0496.WAV,109280,
365,TRAIN16k/BWC_a0176.WAV,109280,
366,TRAIN16k/YBAA_a0577.WAV,109280,
367,TRAIN16k/HQTV_b0487.WAV,109280,
368,TRAIN16k/HQTV_a0023.WAV,109280,
369,TRAIN16k/MBMPS_b0242.WAV,109120,
370,TRAIN16k/NCC_b0204.WAV,109120,
371,TRAIN16k/YDCK_a0517.WAV,109120,
372,TRAIN16k/HKK_b0496.WAV,109110,
373,TRAIN16k/EBVS_a0464.WAV,109053,
374,TRAIN16k/EBVS_a0531.WAV,109017,
375,TRAIN16k/NCC_b0427.WAV,108960,
376,TRAIN16k/ERMS_a0305.WAV,108960,
377,TRAIN16k/BWC_a0503.WAV,108918,
378,TRAIN16k/MBMPS_a0250.WAV,108893,
379,TRAIN16k/BWC_a0254.WAV,108848,
380,TRAIN16k/BWC_a0368.WAV,108844,
381,TRAIN16k/HQTV_b0479.WAV,108837,
382,TRAIN16k/EBVS_b0402.WAV,108805,
383,TRAIN16k/PNV_a0375.WAV,108800,
384,TRAIN16k/YDCK_b0465.WAV,108800,
385,TRAIN16k/THV_a0525.WAV,108800,
386,TRAIN16k/YDCK_b0482.WAV,108800,
387,TRAIN16k/HQTV_a0481.WAV,108800,
388,TRAIN16k/MBMPS_a0337.WAV,108786,
389,TRAIN16k/BWC_a0325.WAV,108786,
390,TRAIN16k/EBVS_a0199.WAV,108667,
391,TRAIN16k/HQTV_a0570.WAV,108640,
392,TRAIN16k/YDCK_a0477.WAV,108640,
393,TRAIN16k/HQTV_a0525.WAV,108640,
394,TRAIN16k/MBMPS_b0513.WAV,108480,
395,TRAIN16k/HQTV_b0492.WAV,108461,
396,TRAIN16k/ERMS_a0136.WAV,108452,
397,TRAIN16k/PNV_b0501.WAV,108430,
398,TRAIN16k/ABA_b0480.WAV,108320,
399,TRAIN16k/RRBI_a0507.WAV,108320,
400,TRAIN16k/BWC_a0479.WAV,108255,
401,TRAIN16k/NCC_b0191.WAV,108233,
402,TRAIN16k/LXC_a0561.WAV,108210,
403,TRAIN16k/BWC_a0324.WAV,108208,
404,TRAIN16k/NCC_b0492.WAV,108160,
405,TRAIN16k/ABA_b0447.WAV,108154,
406,TRAIN16k/YDCK_b0272.WAV,107876,
407,TRAIN16k/THV_a0407.WAV,107840,
408,TRAIN16k/ERMS_a0312.WAV,107761,
409,TRAIN16k/YBAA_b0397.WAV,107748,
410,TRAIN16k/YBAA_a0588.WAV,107745,
411,TRAIN16k/MBMPS_a0153.WAV,107731,
412,TRAIN16k/HQTV_a0050.WAV,107680,
413,TRAIN16k/LXC_b0520.WAV,107637,
414,TRAIN16k/YBAA_b0420.WAV,107618,
415,TRAIN16k/LXC_a0369.WAV,107599,
416,TRAIN16k/PNV_a0570.WAV,107562,
417,TRAIN16k/ERMS_b0496.WAV,107520,
418,TRAIN16k/NCC_a0517.WAV,107520,
419,TRAIN16k/ABA_b0479.WAV,107468,
420,TRAIN16k/BWC_a0315.WAV,107450,
421,TRAIN16k/MBMPS_a0525.WAV,107414,
422,TRAIN16k/ERMS_b0046.WAV,107412,
423,TRAIN16k/ABA_b0292.WAV,107401,
424,TRAIN16k/LXC_a0139.WAV,107334,
425,TRAIN16k/ABA_a0219.WAV,107292,
426,TRAIN16k/NCC_a0369.WAV,107222,
427,TRAIN16k/ABA_b0320.WAV,107220,
428,TRAIN16k/YDCK_a0299.WAV,107145,
429,TRAIN16k/ERMS_a0347.WAV,107101,
430,TRAIN16k/LXC_b0090.WAV,107054,
431,TRAIN16k/MBMPS_b0453.WAV,107040,
432,TRAIN16k/YBAA_a0531.WAV,107040,
433,TRAIN16k/EBVS_a0503.WAV,107036,
434,TRAIN16k/LXC_b0508.WAV,107005,
435,TRAIN16k/HQTV_b0190.WAV,107002,
436,TRAIN16k/MBMPS_a0561.WAV,106880,
437,TRAIN16k/THV_b0427.WAV,106880,
438,TRAIN16k/PNV_a0017.WAV,106880,
439,TRAIN16k/EBVS_a0157.WAV,106863,
440,TRAIN16k/ABA_b0206.WAV,106832,
441,TRAIN16k/MBMPS_b0407.WAV,106829,
442,TRAIN16k/BWC_a0433.WAV,106809,
443,TRAIN16k/ERMS_b0427.WAV,106720,
444,TRAIN16k/HQTV_b0076.WAV,106720,
445,TRAIN16k/EBVS_a0208.WAV,106720,
446,TRAIN16k/YDCK_b0384.WAV,106720,
447,TRAIN16k/THV_a0249.WAV,106720,
448,TRAIN16k/ERMS_a0408.WAV,106585,
449,TRAIN16k/PNV_a0511.WAV,106573,
450,TRAIN16k/PNV_a0350.WAV,106566,
451,TRAIN16k/MBMPS_a0570.WAV,106560,
452,TRAIN16k/YDCK_b0206.WAV,106560,
453,TRAIN16k/YBAA_a0517.WAV,106560,
454,TRAIN16k/LXC_b0420.WAV,106538,
455,TRAIN16k/NCC_a0408.WAV,106525,
456,TRAIN16k/MBMPS_a0464.WAV,106452,
457,TRAIN16k/YDCK_a0503.WAV,106423,
458,TRAIN16k/ERMS_a0369.WAV,106400,
459,TRAIN16k/RRBI_b0409.WAV,106356,
460,TRAIN16k/PNV_b0242.WAV,106346,
461,TRAIN16k/BWC_a0336.WAV,106255,
462,TRAIN16k/MBMPS_b0384.WAV,106240,
463,TRAIN16k/YDCK_b0347.WAV,106240,
464,TRAIN16k/YBAA_a0569.WAV,106240,
465,TRAIN16k/MBMPS_a0538.WAV,106240,
466,TRAIN16k/ABA_b0242.WAV,106195,
467,TRAIN16k/MBMPS_a0043.WAV,106168,
468,TRAIN16k/MBMPS_a0016.WAV,106095,
469,TRAIN16k/ERMS_a0411.WAV,106080,
470,TRAIN16k/ERMS_b0126.WAV,106080,
471,TRAIN16k/MBMPS_b0374.WAV,106067,
472,TRAIN16k/PNV_b0420.WAV,106049,
473,TRAIN16k/YBAA_b0483.WAV,106046,
474,TRAIN16k/PNV_b0174.WAV,106018,
475,TRAIN16k/EBVS_a0298.WAV,106001,
476,TRAIN16k/ERMS_a0566.WAV,105981,
477,TRAIN16k/PNV_a0477.WAV,105968,
478,TRAIN16k/YDCK_a0234.WAV,105959,
479,TRAIN16k/BWC_b0201.WAV,105953,
480,TRAIN16k/BWC_a0570.WAV,105943,
481,TRAIN16k/HQTV_b0427.WAV,105926,
482,TRAIN16k/THV_a0023.WAV,105920,
483,TRAIN16k/MBMPS_a0315.WAV,105920,
484,TRAIN16k/MBMPS_a0478.WAV,105920,
485,TRAIN16k/LXC_b0409.WAV,105885,
486,TRAIN16k/ERMS_b0191.WAV,105808,
487,TRAIN16k/NCC_a0569.WAV,105760,
488,TRAIN16k/ABA_a0422.WAV,105760,
489,TRAIN16k/RRBI_b0242.WAV,105760,
490,TRAIN16k/BWC_a0339.WAV,105743,
491,TRAIN16k/ERMS_a0464.WAV,105708,
492,TRAIN16k/YBAA_a0429.WAV,105681,
493,TRAIN16k/YBAA_a0561.WAV,105600,
494,TRAIN16k/YDCK_b0190.WAV,105600,
495,TRAIN16k/ERMS_a0269.WAV,105596,
496,TRAIN16k/YBAA_b0520.WAV,105547,
497,TRAIN16k/MBMPS_b0480.WAV,105539,
498,TRAIN16k/MBMPS_a0125.WAV,105521,
499,TRAIN16k/NCC_a0023.WAV,105516,
500,TRAIN16k/BWC_a0524.WAV,105480,
501,TRAIN16k/ERMS_a0472.WAV,105478,
502,TRAIN16k/BWC_a0371.WAV,105455,
503,TRAIN16k/BWC_a0302.WAV,105361,
504,TRAIN16k/LXC_a0581.WAV,105290,
505,TRAIN16k/ERMS_a0035.WAV,105280,
506,TRAIN16k/HQTV_a0139.WAV,105280,
507,TRAIN16k/YDCK_a0588.WAV,105280,
508,TRAIN16k/HKK_b0190.WAV,105254,
509,TRAIN16k/EBVS_a0043.WAV,105191,
510,TRAIN16k/ERMS_b0048.WAV,105138,
511,TRAIN16k/RRBI_b0427.WAV,105120,
512,TRAIN16k/ERMS_a0524.WAV,105120,
513,TRAIN16k/YBAA_b0204.WAV,105120,
514,TRAIN16k/RRBI_a0106.WAV,105120,
515,TRAIN16k/YDCK_a0153.WAV,105093,
516,TRAIN16k/BWC_b0409.WAV,105055,
517,TRAIN16k/ERMS_b0313.WAV,105042,
518,TRAIN16k/PNV_b0204.WAV,105041,
519,TRAIN16k/ERMS_a0254.WAV,105037,
520,TRAIN16k/YBAA_b0504.WAV,104960,
521,TRAIN16k/NCC_b0487.WAV,104960,
522,TRAIN16k/NCC_b0482.WAV,104949,
523,TRAIN16k/BWC_a0472.WAV,104936,
